latitude,longitude,Attacktype,Deaths,nkill,nkill2
13.3576,45.696479,Bombing/Explosion,0,0.5,0.176091259
24.891116,67.143312,Bombing/Explosion,0,0.5,0.176091259
12.849085,45.037275,Assassination,3,3,0.602059991
16.636488,-3.300286,Armed Assault,3,3,0.602059991
12.914286,45.010881,Armed Assault,5,5,0.77815125
13.063399,44.880882,Bombing/Explosion,3,3,0.602059991
12.86714,44.983957,Assassination,4,4,0.698970004
15.927823,48.605691,Armed Assault,0,0.5,0.176091259
13.520237,46.712001,Hostage Taking (Kidnapping),3,3,0.602059991
12.86714,44.983957,Assassination,2,2,0.477121255
14.54397,49.124579,Hostage Taking (Kidnapping),,0.5,0.176091259
13.063399,44.880882,Bombing/Explosion,0,0.5,0.176091259
13.063399,44.880882,Bombing/Explosion,0,0.5,0.176091259
14.54397,49.124579,Hostage Taking (Kidnapping),,0.5,0.176091259
12.86714,44.983957,Bombing/Explosion,5,5,0.77815125
12.86714,44.983957,Assassination,2,2,0.477121255
13.119546,45.350285,Hostage Taking (Kidnapping),,0.5,0.176091259
12.86714,44.983957,Armed Assault,17,17,1.255272505
5.19519,-3.738486,Armed Assault,22,22,1.361727836
24.891116,67.143312,Bombing/Explosion,0,0.5,0.176091259
24.891116,67.143312,Bombing/Explosion,0,0.5,0.176091259
14.613328,0.272783,Armed Assault,3,3,0.602059991
16.902582,49.36381,Hostage Taking (Kidnapping),3,3,0.602059991
29.088528,2.212674,Bombing/Explosion,0,0.5,0.176091259
13.063399,44.880882,Bombing/Explosion,0,0.5,0.176091259
12.634799,-8.021373,Armed Assault,1,1,0.301029996
23.791275,90.418202,Armed Assault,1,1,0.301029996
13.52192,46.711593,Hostage Taking (Kidnapping),19,19,1.301029996
13.129727,45.385572,Bombing/Explosion,7,7,0.903089987
23.791275,90.418202,Assassination,2,2,0.477121255
13.063399,44.880882,Armed Assault,0,0.5,0.176091259
14.451214,48.214763,Unknown,,0.5,0.176091259
16.888231,49.074737,Unknown,,0.5,0.176091259
12.849085,45.037275,Assassination,1,1,0.301029996
12.86714,44.983957,Assassination,4,4,0.698970004
16.902568,49.328913,Assassination,9,9,1
14.4277,46.15147,Assassination,1,1,0.301029996
16.89297,1.525814,Bombing/Explosion,1,1,0.301029996
16.89297,1.525814,Bombing/Explosion,1,1,0.301029996
14.54397,49.124579,Bombing/Explosion,0,0.5,0.176091259
24.891116,67.143312,Hostage Taking (Kidnapping),0,0.5,0.176091259
13.219397,45.307839,Armed Assault,0,0.5,0.176091259
13.063399,44.880882,Unknown,1,1,0.301029996
13.532532,44.849667,Assassination,0,0.5,0.176091259
15.914431,2.397368,Armed Assault,2,2,0.477121255
12.832581,45.027071,Bombing/Explosion,16,16,1.230448921
14.450813,-2.244085,Unknown,2,2,0.477121255
12.849085,45.037275,Assassination,1,1,0.301029996
14.54397,49.124579,Bombing/Explosion,4,4,0.698970004
14.54397,49.124579,Bombing/Explosion,3,3,0.602059991
13.129727,45.385572,Assassination,1,1,0.301029996
14.326655,47.447214,Hostage Taking (Kidnapping),3,3,0.602059991
12.99372,44.919444,Unknown,0,0.5,0.176091259
12.86714,44.983957,Assassination,0,0.5,0.176091259
13.586484,44.024105,Bombing/Explosion,0,0.5,0.176091259
16.757752,-2.999362,Assassination,1,1,0.301029996
14.54397,49.124579,Bombing/Explosion,0,0.5,0.176091259
13.475898,45.005579,Bombing/Explosion,7,7,0.903089987
12.849085,45.037275,Bombing/Explosion,0,0.5,0.176091259
12.849085,45.037275,Bombing/Explosion,0,0.5,0.176091259
13.800991,45.88572,Assassination,1,1,0.301029996
13.834537,45.244948,Bombing/Explosion,11,11,1.079181246
13.3576,45.696479,Bombing/Explosion,4,4,0.698970004
13.801155,45.88591,Bombing/Explosion,4,4,0.698970004
14.061665,46.914907,Unknown,,0.5,0.176091259
13.770527,46.010264,Bombing/Explosion,7,7,0.903089987
13.129727,45.385572,Bombing/Explosion,,0.5,0.176091259
14.931029,45.503647,Unknown,1,1,0.301029996
13.79912,45.8848,Armed Assault,2,2,0.477121255
12.86714,44.983957,Armed Assault,2,2,0.477121255
13.634341,46.056321,Bombing/Explosion,0,0.5,0.176091259
13.634341,46.056321,Bombing/Explosion,0,0.5,0.176091259
24.962055,10.176237,Hostage Taking (Kidnapping),0,0.5,0.176091259
13.063399,44.880882,Unknown,1,1,0.301029996
14.920519,47.035604,Bombing/Explosion,0,0.5,0.176091259
16.757752,-2.999362,Armed Assault,2,2,0.477121255
12.86714,44.983957,Armed Assault,1,1,0.301029996
14.54397,49.124579,Bombing/Explosion,0,0.5,0.176091259
13.129727,45.385572,Armed Assault,5,5,0.77815125
13.879274,45.869519,Unknown,,0.5,0.176091259
13.634341,46.056321,Hostage Taking (Kidnapping),1,1,0.301029996
13.879274,45.869519,Bombing/Explosion,0,0.5,0.176091259
14.54397,49.124579,Bombing/Explosion,4,4,0.698970004
14.360278,47.341944,Bombing/Explosion,2,2,0.477121255
13.79985,45.886147,Bombing/Explosion,1,1,0.301029996
13.819448,45.936384,Bombing/Explosion,0,0.5,0.176091259
14.061619,46.914966,Armed Assault,0,0.5,0.176091259
13.887403,45.863649,Assassination,0,0.5,0.176091259
14.776111,49.366111,Unknown,1,1,0.301029996
13.79985,45.886147,Bombing/Explosion,1,1,0.301029996
16.275654,-0.050084,Bombing/Explosion,4,4,0.698970004
16.757752,-2.999362,Bombing/Explosion,0,0.5,0.176091259
14.049969,47.854685,Bombing/Explosion,0,0.5,0.176091259
22.676768,-3.978906,Hostage Taking (Kidnapping),0,0.5,0.176091259
16.803421,-3.559388,Unknown,,0.5,0.176091259
16.275654,-0.050084,Hostage Taking (Kidnapping),,0.5,0.176091259
15.914915,48.650744,Assassination,2,2,0.477121255
14.75463,46.516262,Unknown,3,3,0.602059991
13.883333,45.866667,Armed Assault,2,2,0.477121255
24.891116,67.143312,Armed Assault,1,1,0.301029996
24.891116,67.143312,Bombing/Explosion,0,0.5,0.176091259
24.891116,67.143312,Armed Assault,1,1,0.301029996
13.887403,45.863649,Bombing/Explosion,1,1,0.301029996
13.883333,45.866667,Armed Assault,4,4,0.698970004
16.263981,-0.027987,Bombing/Explosion,82,82,1.919078092
13.887403,45.863649,Assassination,4,4,0.698970004
15.840202,48.454379,Armed Assault,1,1,0.301029996
13.887403,45.863649,Bombing/Explosion,6,6,0.84509804
13.887403,45.863649,Bombing/Explosion,0,0.5,0.176091259
13.3576,45.696479,Bombing/Explosion,0,0.5,0.176091259
13.887403,45.863649,Armed Assault,23,23,1.380211242
13.879274,45.869519,Assassination,1,1,0.301029996
14.533909,46.831055,Armed Assault,4,4,0.698970004
14.467003,47.275284,Bombing/Explosion,0,0.5,0.176091259
13.129727,45.385572,Bombing/Explosion,6,6,0.84509804
13.3576,45.696479,Armed Assault,6,6,0.84509804
16.666667,49.5,Unknown,5,5,0.77815125
14.965331,47.945678,Unknown,,0.5,0.176091259
13.741654,45.687587,Bombing/Explosion,1,1,0.301029996
17.489364,47.644028,Facility/Infrastructure Attack,0,0.5,0.176091259
13.063399,44.880882,Bombing/Explosion,20,20,1.322219295
13.475452,46.468833,Assassination,0,0.5,0.176091259
13.770527,46.010264,Armed Assault,1,1,0.301029996
13.148959,44.85055,Unknown,1,1,0.301029996
15.506945,48.34395,Bombing/Explosion,4,4,0.698970004
13.628164,46.056441,Assassination,2,2,0.477121255
15.141161,48.357219,Bombing/Explosion,12,12,1.113943352
15.840202,48.454379,Armed Assault,3,3,0.602059991
13.633352,46.056552,Hostage Taking (Kidnapping),,0.5,0.176091259
12.849085,45.037275,Armed Assault,3,3,0.602059991
14.537065,46.833113,Armed Assault,5,5,0.77815125
13.996908,48.184603,Bombing/Explosion,9,9,1
14.998608,47.863247,Armed Assault,3,3,0.602059991
13.832776,45.860162,Assassination,1,1,0.301029996
13.519865,46.711736,Armed Assault,3,3,0.602059991
14.0375,47.8381,Hostage Taking (Kidnapping),6,6,0.84509804
13.994633,46.598641,Bombing/Explosion,0,0.5,0.176091259
13.3576,45.696479,Bombing/Explosion,0,0.5,0.176091259
13.764453,45.808896,Bombing/Explosion,4,4,0.698970004
13.850661,44.70184,Bombing/Explosion,9,9,1
13.887403,45.863649,Assassination,1,1,0.301029996
13.887403,45.863649,Assassination,0,0.5,0.176091259
13.657935,45.84272,Assassination,1,1,0.301029996
15.104359,48.330005,Armed Assault,1,1,0.301029996
15.914915,48.650744,Armed Assault,3,3,0.602059991
15.940011,48.789753,Armed Assault,2,2,0.477121255
13.866199,45.221763,Armed Assault,0,0.5,0.176091259
15.940011,48.789753,Bombing/Explosion,0,0.5,0.176091259
13.887227,46.237402,Bombing/Explosion,1,1,0.301029996
13.3576,45.696479,Assassination,5,5,0.77815125
13.933373,46.083331,Bombing/Explosion,9,9,1
14.4296,46.151047,Assassination,0,0.5,0.176091259
15.840202,48.454379,Assassination,1,1,0.301029996
14.002145,46.722083,Assassination,0,0.5,0.176091259
14.529338,46.830488,Armed Assault,5,5,0.77815125
14.2764,46.8692,Bombing/Explosion,4,4,0.698970004
15.059662,48.370721,Bombing/Explosion,4,4,0.698970004
14.543159,46.835622,Bombing/Explosion,13,13,1.146128036
16.533297,1.681982,Hostage Taking (Kidnapping),5,5,0.77815125
12.86714,44.983957,Armed Assault,1,1,0.301029996
34.486647,7.521071,Bombing/Explosion,5,5,0.77815125
14.00556,46.685825,Bombing/Explosion,3,3,0.602059991
14.670368,48.847252,Unknown,6,6,0.84509804
14.349534,46.762391,Unknown,,0.5,0.176091259
16.054574,48.998339,Assassination,1,1,0.301029996
13.892441,46.14831,Bombing/Explosion,3,3,0.602059991
13.826605,44.690594,Bombing/Explosion,3,3,0.602059991
14.477851,48.208042,Armed Assault,14,14,1.176091259
13.760449,46.009397,Bombing/Explosion,4,4,0.698970004
14.275623,46.85818,Bombing/Explosion,,0.5,0.176091259
13.664379,46.781556,Bombing/Explosion,0,0.5,0.176091259
13.965535,46.690197,Armed Assault,,0.5,0.176091259
13.897943,46.140813,Bombing/Explosion,0,0.5,0.176091259
13.585136,46.684787,Armed Assault,5,5,0.77815125
12.829612,44.872082,Assassination,0,0.5,0.176091259
13.779512,45.760884,Hostage Taking (Kidnapping),2,2,0.477121255
13.826605,44.690594,Assassination,4,4,0.698970004
15.914915,48.650744,Bombing/Explosion,2,2,0.477121255
12.86714,44.983957,Assassination,1,1,0.301029996
13.892716,46.149005,Armed Assault,4,4,0.698970004
14.762731,49.605729,Bombing/Explosion,0,0.5,0.176091259
14.762731,49.605729,Bombing/Explosion,2,2,0.477121255
13.92152,46.153901,Armed Assault,2,2,0.477121255
14.064557,46.682809,Bombing/Explosion,2,2,0.477121255
14.11204,45.459748,Hostage Taking (Kidnapping),0,0.5,0.176091259
15.914915,48.650744,Bombing/Explosion,0,0.5,0.176091259
14.062118,46.914975,Bombing/Explosion,3,3,0.602059991
15.921257,48.636382,Bombing/Explosion,0,0.5,0.176091259
13.999779,46.831379,Assassination,0,0.5,0.176091259
15.940011,48.789753,Bombing/Explosion,4,4,0.698970004
15.849725,48.518898,Bombing/Explosion,6,6,0.84509804
12.86714,44.983957,Bombing/Explosion,1,1,0.301029996
15.919684,47.292618,Armed Assault,1,1,0.301029996
14.396411,45.718932,Assassination,1,1,0.301029996
14.062118,46.914975,Bombing/Explosion,3,3,0.602059991
16.009841,48.298366,Armed Assault,1,1,0.301029996
15.923056,48.214444,Bombing/Explosion,3,3,0.602059991
13.968109,46.742317,Bombing/Explosion,1,1,0.301029996
14.028576,45.560004,Bombing/Explosion,1,1,0.301029996
13.932402,46.080168,Armed Assault,5,5,0.77815125
13.993299,46.830646,Armed Assault,19,19,1.301029996
14.019246,46.698068,Armed Assault,0,0.5,0.176091259
13.845801,45.995547,Bombing/Explosion,0,0.5,0.176091259
13.720259,46.016158,Armed Assault,1,1,0.301029996
14.676598,-1.95135,Hostage Taking (Kidnapping),26,26,1.431363764
24.684588,46.70267,Armed Assault,0,0.5,0.176091259
13.913294,46.199272,Assassination,0,0.5,0.176091259
13.521905,46.711415,Armed Assault,0,0.5,0.176091259
30.355674,-87.288334,Armed Assault,4,4,0.698970004
